id,waterfront,view,condition,grade,zipcode,lat,long,bedrooms,bathrooms,sqft_basement_cat,floors,yr_built_cat,zip
223039330,0,3,3,10,98146,47.5123,-122.39,3,3.0,1,2.0,2,981
7857000900,0,0,5,6,98108,47.5501,-122.296,3,1.75,1,1.0,1,981
8109800110,0,0,3,10,98052,47.7069,-122.117,3,3.5,1,3.0,2,980
5422560900,0,0,4,8,98052,47.6642,-122.129,3,2.25,1,2.0,1,980
3332000195,0,0,2,5,98118,47.5513,-122.275,3,1.0,1,1.0,1,981
2423029245,0,0,5,8,98070,47.4638,-122.484,3,1.75,1,2.0,1,980
8651600110,0,0,4,9,98040,47.5489,-122.225,4,2.25,1,2.0,1,980
7902200015,0,2,3,8,98146,47.5068,-122.386,3,1.75,1,1.0,1,981
3523089019,0,3,3,9,98045,47.4398,-121.738,4,3.5,1,2.0,2,980
8827900015,0,0,4,8,98105,47.6718,-122.291,3,1.0,1,1.0,1,981
9237800100,0,0,3,8,98052,47.6772,-122.153,3,2.25,2,1.0,1,980
2724089019,0,0,3,5,98065,47.5316,-121.764,1,0.75,1,1.0,2,980
5416501030,0,0,3,9,98038,47.3594,-122.04,4,2.5,1,2.0,2,980
7211402305,0,0,3,6,98146,47.5105,-122.36,3,1.75,3,1.5,1,981
1221059176,0,0,3,7,98092,47.3224,-122.122,4,2.75,3,1.0,1,980
7549802600,0,0,5,6,98108,47.55,-122.312,4,2.0,3,1.0,1,981
4112100165,0,0,3,7,98118,47.5525,-122.269,3,3.0,2,2.0,2,981
7518506595,0,0,4,7,98117,47.6805,-122.385,3,2.0,3,1.5,1,981
2767602490,0,0,5,6,98107,47.6733,-122.383,3,1.0,1,1.0,1,981
3821000100,0,0,3,7,98030,47.3808,-122.211,4,1.75,1,1.0,1,980
524069019,0,0,3,11,98075,47.5927,-122.064,4,3.25,1,2.0,1,980
1492800296,0,0,3,7,98116,47.5745,-122.396,3,1.75,2,1.0,1,981
7855900110,0,4,4,9,98006,47.568,-122.153,4,2.75,4,1.0,1,980
7853290090,0,0,3,7,98065,47.5447,-121.883,4,2.5,1,2.0,2,980
2123049175,0,0,3,7,98168,47.4696,-122.298,3,1.5,1,1.0,1,981
2025049064,0,0,3,8,98102,47.6429,-122.327,3,1.0,1,1.5,1,981
6046401105,0,0,3,7,98103,47.6911,-122.348,2,1.5,3,1.0,1,981
3505100756,0,4,5,11,98116,47.5811,-122.4,4,3.0,4,1.0,1,981
5468730110,0,0,3,7,98042,47.3531,-122.143,4,2.5,1,2.0,1,980
5154200015,1,4,3,10,98116,47.5596,-122.403,3,3.0,1,2.0,2,981
9285800590,0,0,5,7,98126,47.5704,-122.376,3,1.0,1,1.5,1,981
4083304190,0,0,3,7,98103,47.6529,-122.339,1,2.5,3,2.0,1,981
2470100110,0,0,3,13,98039,47.6289,-122.233,5,5.75,4,2.0,2,980
7574910490,0,0,4,10,98077,47.7437,-122.035,4,2.5,1,2.0,1,980
868001030,0,0,4,9,98177,47.7027,-122.378,4,2.25,4,1.0,1,981
8108600464,0,0,3,7,98188,47.4605,-122.277,3,2.25,1,2.0,1,981
3295610490,0,0,3,10,98075,47.567,-122.033,4,3.25,1,2.0,2,980
5013500110,0,0,3,7,98116,47.5736,-122.393,2,1.0,2,1.0,1,981
3223069019,0,0,3,7,98058,47.4303,-122.067,3,1.0,1,1.0,1,980
2725069085,0,0,3,10,98074,47.6216,-122.015,4,2.5,1,2.0,2,980
6821600265,0,0,3,7,98199,47.6482,-122.393,2,1.0,1,1.0,1,981
1471701780,0,0,4,7,98059,47.4612,-122.069,4,1.5,1,1.5,1,980
9835800750,0,0,4,8,98032,47.3739,-122.29,3,2.25,2,1.0,1,980
8835900015,0,0,3,8,98118,47.5507,-122.261,3,1.0,1,1.0,1,981
806800110,0,0,3,7,98092,47.3361,-122.175,3,2.5,1,2.0,2,980
826069002,0,0,3,6,98077,47.7617,-122.061,2,1.0,1,1.0,1,980
2222059064,0,0,3,7,98042,47.3775,-122.165,4,1.75,3,1.0,1,980
7781600100,1,4,3,9,98146,47.4857,-122.361,3,2.75,3,1.5,1,981
4047200265,0,0,3,7,98019,47.7728,-121.9,2,1.0,2,1.0,1,980
2125059013,0,0,4,11,98004,47.644,-122.185,5,3.5,1,2.0,2,980
2011400583,0,3,4,7,98198,47.397,-122.321,3,2.5,4,1.0,1,981
3526039160,0,0,3,10,98117,47.6956,-122.392,3,3.0,4,1.0,2,981
8718500495,0,0,4,7,98028,47.7396,-122.256,4,1.75,3,1.0,1,980
3815500165,0,0,3,7,98028,47.7618,-122.253,5,2.75,4,1.0,1,980
5104450690,0,0,4,8,98058,47.4612,-122.147,4,2.75,4,1.0,1,980
7202260300,0,0,3,8,98053,47.688,-122.038,3,2.5,1,2.0,2,980
1423600300,0,0,5,7,98058,47.4553,-122.174,3,1.5,1,1.0,1,980
1796100015,0,0,3,9,98092,47.3087,-122.088,4,3.5,1,2.0,2,980
3874900090,0,0,4,6,98126,47.5461,-122.377,2,2.0,3,1.0,1,981
4232902615,0,0,3,7,98119,47.6345,-122.366,3,1.0,1,2.0,1,981
3585900495,0,4,3,10,98177,47.7588,-122.376,3,2.5,4,1.0,1,981
3790700110,0,0,3,8,98030,47.3582,-122.191,4,2.5,1,2.0,1,980
3626079040,0,0,3,8,98014,47.6955,-121.861,2,3.0,1,1.0,2,980
2461900375,0,0,3,8,98136,47.5536,-122.383,4,2.5,2,2.0,1,981
8651611690,0,0,3,9,98074,47.6321,-122.064,3,3.25,1,2.0,2,980
8682301050,0,0,3,8,98053,47.7196,-122.02,2,2.5,1,1.0,2,980
1858600042,0,0,3,8,98030,47.3627,-122.199,4,3.0,1,2.0,2,980
2767604252,0,0,3,8,98107,47.6715,-122.382,1,1.5,1,3.0,2,981
1954700615,0,0,3,9,98112,47.6188,-122.285,4,1.5,1,2.0,1,981
6844702690,0,0,4,7,98115,47.6929,-122.287,3,1.0,2,1.0,1,981
2695600195,0,0,5,7,98126,47.5314,-122.378,2,1.0,1,1.0,1,981
426059055,0,0,3,8,98072,47.7651,-122.166,3,1.75,1,1.0,1,980
1769600147,0,0,3,8,98146,47.5053,-122.377,3,3.25,3,2.0,2,981
9268200300,0,0,4,7,98117,47.697,-122.365,3,1.0,3,1.0,1,981
3052700855,0,0,4,7,98117,47.679,-122.373,3,1.5,2,1.5,1,981
9828702262,0,0,3,8,98112,47.6198,-122.299,3,2.25,2,2.0,2,981
1568100386,0,0,3,7,98155,47.7367,-122.295,3,1.0,1,1.0,1,981
4385700735,0,0,3,7,98112,47.6371,-122.279,2,1.5,3,1.0,1,981
3425059206,0,0,3,8,98005,47.6075,-122.154,4,2.5,1,2.0,1,980
6848200018,0,0,3,9,98102,47.6245,-122.327,4,2.75,3,2.0,1,981
3023049256,0,0,4,7,98166,47.4465,-122.354,3,1.0,1,1.0,1,981
4019301500,0,0,4,7,98155,47.7574,-122.279,3,2.25,3,1.0,1,981
402000115,0,0,4,6,98118,47.5305,-122.277,3,1.75,3,1.0,1,981
9206950110,0,0,3,8,98106,47.5357,-122.365,3,2.5,2,2.0,2,981
8106300820,0,0,3,9,98055,47.4472,-122.207,3,2.5,1,2.0,2,980
8082400011,0,0,4,7,98117,47.6814,-122.399,2,1.0,1,1.0,1,981
7137960110,0,0,3,8,98092,47.3275,-122.171,4,3.0,3,1.0,1,980
546000820,0,0,3,7,98117,47.687,-122.381,2,1.0,1,1.0,1,981
3330500705,0,0,3,6,98118,47.5525,-122.277,3,1.0,1,1.5,1,981
1454600266,0,1,3,9,98125,47.7211,-122.283,4,3.75,4,2.0,1,981
3335000025,0,0,3,7,98118,47.5565,-122.275,3,2.0,3,1.0,1,981
1454100056,0,0,5,6,98125,47.7232,-122.289,3,1.0,3,1.5,1,981
5035300090,0,0,4,7,98199,47.6536,-122.41,4,1.75,3,1.0,1,981
7504050090,0,0,3,11,98074,47.6396,-122.054,3,2.5,1,2.0,1,980
408100110,0,0,5,6,98155,47.7505,-122.317,3,1.75,3,1.0,1,981
5701700011,0,0,5,11,98052,47.7167,-122.109,3,4.0,1,2.0,1,980
3629970930,0,0,3,9,98029,47.5533,-121.995,3,3.0,1,2.0,2,980
7017200110,0,0,3,7,98133,47.7099,-122.35,3,1.0,1,1.0,1,981
4054500590,0,0,3,11,98077,47.7196,-122.048,4,3.5,1,2.0,1,980
2126059048,0,0,3,6,98034,47.7254,-122.175,3,1.0,1,1.0,1,980
984200590,0,0,2,7,98058,47.4349,-122.168,3,1.75,1,1.0,1,980
9353300090,0,0,5,7,98059,47.4898,-122.133,3,2.0,1,1.0,1,980
7600057,0,0,4,7,98122,47.6029,-122.302,3,2.0,1,2.0,1,981
2919701944,0,0,4,6,98117,47.6889,-122.362,3,1.0,2,1.0,1,981
7202341110,0,0,3,7,98053,47.6802,-122.034,4,2.5,1,2.0,2,980
1122069019,0,0,3,9,98038,47.4028,-122.002,4,3.5,1,2.0,2,980
1565950090,0,0,3,8,98055,47.4318,-122.19,4,2.5,1,2.0,1,980
1724069059,1,4,3,10,98075,47.5682,-122.059,5,4.0,1,3.0,2,980
4137000110,0,0,3,8,98092,47.2643,-122.22,3,2.5,1,2.0,1,980
7849200945,0,0,4,6,98065,47.5231,-121.82,2,1.75,1,1.0,1,980
2397101270,0,0,4,7,98119,47.6367,-122.364,3,2.0,1,1.5,1,981
2726059100,0,0,2,10,98034,47.7154,-122.161,4,3.0,2,2.0,1,980
7202331500,0,0,3,7,98053,47.6833,-122.04,5,3.0,1,2.0,2,980
439000090,0,0,3,7,98115,47.6909,-122.301,4,2.25,3,1.0,1,981
7788000100,0,0,4,8,98056,47.5172,-122.17,4,1.75,1,1.0,1,980
8658300315,0,0,3,5,98014,47.6499,-121.908,5,1.75,1,1.0,1,980
1723049567,0,0,3,7,98168,47.4771,-122.322,3,1.0,1,1.0,1,981
621069039,0,0,3,8,98042,47.3394,-122.091,4,2.25,2,1.0,1,980
6806300750,0,0,3,9,98042,47.3645,-122.126,4,2.5,1,2.0,2,980
1898900100,0,0,3,8,98023,47.3045,-122.391,4,2.5,1,2.0,2,980
2767603931,0,0,3,8,98107,47.6718,-122.388,3,3.25,1,3.0,2,981
6072400820,0,0,5,8,98006,47.5569,-122.176,3,1.75,1,1.0,1,980
1922059396,0,0,3,7,98030,47.3741,-122.218,3,2.5,3,1.0,1,980
8818900300,0,0,4,7,98105,47.6644,-122.324,4,1.0,1,1.0,1,981
9264910900,0,0,3,8,98023,47.3088,-122.341,4,2.5,4,1.0,1,980
3223039013,0,0,5,7,98070,47.4469,-122.455,3,2.0,1,2.0,1,980
5561300750,0,0,3,8,98027,47.4688,-122.009,4,2.25,3,1.0,1,980
9407111220,0,0,3,7,98045,47.4461,-121.769,2,1.0,1,1.0,1,980
1332200110,0,0,3,7,98031,47.4042,-122.213,4,2.5,1,2.0,2,980
2207200820,0,0,4,7,98007,47.601,-122.134,3,1.5,1,1.0,1,980
3362400615,0,0,5,6,98103,47.682,-122.348,3,1.0,1,1.5,1,981
3013300017,0,0,4,7,98136,47.5317,-122.387,3,1.0,1,1.0,1,981
1982200015,0,0,5,7,98107,47.6648,-122.363,4,2.0,3,1.0,1,981
7140700300,0,0,3,8,98042,47.3861,-122.096,3,2.5,1,2.0,2,980
9363600457,0,0,5,8,98122,47.6063,-122.292,3,2.25,2,1.5,1,981
1245001220,0,2,3,7,98033,47.6891,-122.208,4,2.0,4,1.0,1,980
723049333,0,0,3,7,98146,47.4973,-122.347,3,1.5,2,1.0,1,981
7853301220,0,0,3,7,98065,47.5406,-121.889,4,2.5,1,2.0,2,980
8665900336,0,0,3,8,98155,47.7675,-122.307,3,2.0,3,1.0,1,981
1591000015,0,0,4,7,98106,47.5168,-122.351,3,1.0,1,1.0,1,981
7972601270,0,0,3,7,98106,47.5299,-122.344,3,2.0,2,1.0,1,981
1221039156,0,0,4,8,98023,47.3187,-122.367,4,2.5,3,1.0,1,980
993001332,0,0,3,8,98103,47.6916,-122.341,3,2.25,1,3.0,2,981
7748000025,0,0,3,8,98117,47.6839,-122.376,2,1.75,2,1.0,1,981
7871500485,0,3,4,8,98119,47.6411,-122.371,3,1.5,1,2.0,1,981
1370802540,0,1,4,8,98199,47.6384,-122.404,2,2.5,4,1.0,1,981
1839500115,0,0,4,7,98056,47.5059,-122.193,4,1.5,3,1.0,1,980
4389201064,0,0,4,7,98004,47.6158,-122.213,3,1.5,1,1.0,1,980
1545805820,0,0,4,7,98038,47.3655,-122.048,3,1.75,3,1.0,1,980
273800100,0,0,3,7,98030,47.3732,-122.217,4,1.75,2,1.0,1,980
7663700654,0,0,3,7,98125,47.7314,-122.3,4,1.5,3,1.0,1,981
3751606513,0,0,3,6,98001,47.2718,-122.265,4,2.0,2,1.0,1,980
399000025,0,0,3,6,98178,47.4973,-122.256,3,1.0,1,1.0,1,981
7130300785,0,2,3,7,98118,47.512,-122.249,4,3.0,3,1.0,1,981
3818700123,0,0,3,8,98028,47.7633,-122.262,3,2.0,1,2.0,2,980
7891600245,0,0,3,7,98106,47.5662,-122.364,3,2.0,3,1.0,1,981
5556300076,0,2,4,8,98052,47.6485,-122.121,3,2.25,1,2.5,1,980
3421069118,0,0,4,7,98022,47.2631,-122.019,2,1.75,1,1.0,2,980
7280300042,0,1,3,8,98177,47.7764,-122.386,4,2.25,3,2.0,1,981
9368700031,0,0,3,6,98178,47.5054,-122.261,2,1.0,1,1.0,1,981
3223069118,0,0,3,9,98058,47.4316,-122.075,3,3.5,3,2.0,2,980
2522029039,0,0,4,7,98070,47.3627,-122.496,3,2.0,1,2.0,1,980
7977200590,0,0,5,7,98115,47.6846,-122.294,3,1.75,1,1.5,1,981
3124089086,0,0,3,5,98065,47.5163,-121.829,4,1.0,1,1.5,1,980
1568100215,0,0,5,6,98155,47.7352,-122.295,2,1.0,1,1.5,1,981
5364200649,0,0,3,7,98105,47.6627,-122.276,3,1.0,2,1.0,1,981
2771601730,0,2,4,7,98119,47.6403,-122.372,2,1.0,1,1.0,1,981
7201800300,0,0,3,7,98052,47.6991,-122.13,3,1.75,1,1.0,1,980
7224500300,0,0,4,6,98055,47.4917,-122.206,3,1.0,1,1.5,1,980
3876312350,0,0,3,7,98072,47.7354,-122.174,4,2.25,3,1.0,1,980
853000261,0,0,5,7,98022,47.2053,-121.993,3,1.0,1,2.0,1,980
7165700110,0,0,3,7,98118,47.5325,-122.282,3,3.0,2,2.0,2,981
5708500208,0,0,4,6,98116,47.5752,-122.388,2,1.5,2,1.0,1,981
5014000215,0,0,4,7,98116,47.5694,-122.395,2,1.0,1,1.0,1,981
2126079014,0,0,3,8,98019,47.719,-121.912,4,2.25,4,1.0,1,980
5595900090,0,0,4,7,98022,47.2058,-121.997,5,1.5,4,1.5,1,980
1445500100,0,0,3,9,98005,47.6435,-122.154,5,2.25,1,1.0,1,980
4270600025,0,0,3,7,98168,47.51,-122.327,5,1.75,3,1.0,1,981
3546000490,0,0,3,7,98030,47.3569,-122.175,3,1.75,3,1.0,1,980
423049067,0,0,3,6,98168,47.507,-122.302,2,1.0,1,1.0,1,981
9272201250,0,4,3,8,98116,47.5892,-122.383,2,1.5,4,1.5,1,981
3226049184,0,0,3,7,98125,47.7028,-122.321,2,1.0,2,1.0,1,981
5381000082,0,0,4,5,98188,47.4521,-122.283,2,1.0,1,1.0,1,981
475000750,0,0,3,7,98107,47.6667,-122.361,3,2.0,3,1.0,1,981
1900000195,0,0,2,6,98166,47.467,-122.349,2,1.0,1,1.0,1,981
5162100820,0,0,3,8,98003,47.341,-122.318,4,2.5,4,1.0,1,980
6113400047,0,1,4,7,98166,47.4278,-122.343,4,2.25,2,1.0,1,981
7460000015,0,0,4,6,98168,47.4864,-122.317,3,1.0,1,1.0,1,981
7202340820,0,0,3,7,98053,47.6811,-122.035,4,2.5,1,2.0,2,980
5393601690,0,0,3,7,98144,47.5822,-122.295,4,1.0,1,1.5,1,981
7686203275,0,0,4,6,98198,47.4204,-122.316,3,1.0,2,1.0,1,981
2490200165,0,0,3,8,98136,47.5349,-122.384,3,1.0,1,2.0,1,981
597000195,0,2,4,7,98144,47.5768,-122.307,3,1.75,3,1.0,1,981
5119010090,0,0,5,8,98146,47.5052,-122.372,5,2.75,4,1.0,1,981
1873100490,0,0,3,9,98052,47.7065,-122.109,4,2.5,1,2.0,2,980
3336001911,0,0,4,7,98118,47.5269,-122.264,2,1.0,1,1.0,1,981
1922059445,0,0,3,8,98030,47.3805,-122.208,3,2.5,1,2.0,2,980
7203600750,0,3,4,7,98198,47.3459,-122.326,3,2.5,2,1.0,1,981
6021503740,0,0,4,7,98117,47.6846,-122.386,3,1.0,1,1.5,1,981
3324069058,0,0,5,8,98027,47.5241,-122.039,3,2.5,4,1.0,1,980
7345310100,0,0,3,7,98002,47.2802,-122.211,4,1.75,3,1.0,1,980
6398000011,0,2,3,10,98070,47.4036,-122.462,3,3.0,1,2.0,1,980
5460600110,0,2,3,10,98040,47.5696,-122.213,6,4.0,4,2.0,1,980
9478500590,0,0,3,7,98042,47.3663,-122.114,3,2.5,1,2.0,2,980
8645501091,0,0,3,7,98058,47.4658,-122.184,4,1.75,1,1.0,1,980
8099800590,0,0,4,7,98075,47.5829,-122.005,3,1.5,1,1.0,1,980
339600090,0,0,3,7,98052,47.6827,-122.097,3,2.5,1,2.0,1,980
3522029031,0,0,4,7,98070,47.3484,-122.505,3,1.75,1,2.0,1,980
725079058,0,2,3,8,98014,47.6624,-121.951,3,1.75,1,1.0,1,980
104530110,0,0,3,7,98023,47.3103,-122.36,3,2.5,1,2.0,1,980
6852700246,0,0,4,8,98102,47.6225,-122.318,5,2.5,3,2.0,1,981
2124700015,0,0,3,6,98118,47.5235,-122.277,3,1.0,2,1.0,1,981
8665900291,0,0,3,9,98155,47.7672,-122.306,4,2.5,1,2.0,1,981
8965500820,0,0,3,9,98006,47.5654,-122.115,5,3.25,4,2.0,1,980
1024000100,0,2,3,10,98116,47.5709,-122.408,3,2.5,2,2.0,2,981
6132600165,0,2,5,8,98117,47.7011,-122.389,3,2.5,3,2.0,1,981
4040800090,0,0,4,7,98008,47.6224,-122.116,3,1.75,1,1.0,1,980
3432500215,0,0,4,7,98155,47.7451,-122.313,3,1.75,3,1.0,1,981
3630030110,0,0,3,8,98029,47.5505,-121.998,3,2.5,1,2.0,2,980
9297300740,0,0,3,7,98126,47.5656,-122.372,6,5.25,4,2.0,1,981
3592500866,0,0,4,8,98112,47.6345,-122.302,3,2.75,4,1.5,1,981
5019500215,0,0,4,7,98116,47.5798,-122.383,2,1.75,3,1.0,1,981
3290800215,0,0,3,7,98115,47.6815,-122.291,2,1.0,2,1.0,1,981
7853230590,0,0,3,7,98065,47.5305,-121.847,4,2.5,1,2.0,2,980
1221000490,0,0,3,7,98166,47.4645,-122.337,4,2.0,3,2.0,2,981
5210200077,0,0,3,9,98115,47.6978,-122.284,4,2.5,1,2.0,2,981
3275880100,0,0,3,9,98052,47.6895,-122.094,4,2.5,1,2.0,2,980
2767704345,0,0,3,8,98107,47.6736,-122.375,3,2.25,2,2.0,2,981
1432701380,0,0,3,6,98058,47.4493,-122.173,3,1.0,1,1.0,1,980
1564000740,0,0,3,9,98059,47.5352,-122.156,4,2.5,4,2.0,2,980
8141300300,0,3,3,8,98022,47.1958,-121.974,4,2.5,1,2.0,2,980
1388600110,0,0,3,7,98002,47.2875,-122.218,3,2.0,1,1.0,1,980
3523029059,0,0,2,7,98070,47.4444,-122.509,2,1.5,1,1.0,1,980
1061500110,0,0,4,7,98056,47.5016,-122.168,3,1.0,1,1.0,1,980
7555210100,0,2,4,8,98033,47.6499,-122.199,4,2.75,4,1.0,1,980
9407150100,0,0,3,7,98038,47.3679,-122.02,3,2.0,1,1.0,2,980
6414100721,0,0,3,7,98125,47.7223,-122.321,2,1.0,1,1.0,1,981
4307340490,0,0,3,7,98056,47.4849,-122.184,4,2.5,1,2.0,2,980
4022900569,0,0,3,7,98155,47.7748,-122.291,3,1.75,3,1.0,1,981
2114700115,0,0,3,6,98106,47.5328,-122.346,3,2.5,3,1.5,1,981
2320069364,0,3,3,8,98022,47.2119,-122.001,3,2.5,1,2.0,2,980
4331400090,0,0,4,6,98166,47.4759,-122.349,3,1.5,1,1.0,1,981
3886902870,0,0,3,8,98033,47.6835,-122.187,4,2.5,4,1.0,1,980
9136102680,0,0,5,7,98103,47.6656,-122.335,3,1.75,3,1.0,1,981
2581900165,0,1,3,11,98040,47.5396,-122.214,4,3.5,3,2.0,1,980
3793501050,0,0,3,7,98038,47.3666,-122.03,4,2.5,1,2.0,2,980
619000100,0,0,4,7,98166,47.4181,-122.338,3,1.75,3,1.0,1,981
4178700100,0,0,3,10,98075,47.6008,-122.044,4,2.5,1,2.0,1,980
3225059223,0,0,3,10,98004,47.6081,-122.198,4,3.5,1,2.0,2,980
3885805325,0,0,5,7,98033,47.6829,-122.195,4,2.75,1,2.0,1,980
4151800195,0,2,4,6,98033,47.6646,-122.204,3,1.0,2,1.0,1,980
1137300690,0,0,4,9,98072,47.7387,-122.096,4,2.5,1,2.0,1,980
203600590,0,0,3,9,98014,47.6622,-121.961,4,2.5,1,2.0,2,980
7745500015,0,0,3,7,98155,47.7508,-122.286,3,1.0,1,1.0,1,981
1370802600,0,0,3,10,98199,47.6393,-122.403,3,3.25,3,2.0,2,981
5452800645,0,0,4,8,98040,47.5436,-122.233,4,2.5,2,1.0,1,980
1324049015,1,3,5,10,98040,47.5636,-122.231,4,2.5,4,1.5,1,980
7645900165,0,3,4,8,98126,47.5767,-122.378,4,1.0,2,2.0,1,981
6798100652,0,0,3,7,98125,47.7146,-122.311,3,2.5,1,3.0,2,981
1023079147,0,0,3,8,98027,47.4989,-121.9,4,2.25,1,2.0,1,980
7972601250,0,0,3,7,98106,47.5288,-122.345,6,2.75,4,1.0,1,981
421000215,0,0,4,5,98056,47.4957,-122.168,2,1.0,1,1.0,1,980
4054520100,0,0,3,10,98077,47.7319,-122.051,4,2.5,1,2.0,1,980
3579700015,0,0,3,7,98028,47.7346,-122.244,4,1.75,2,1.0,1,980
9310300215,0,0,3,7,98133,47.7402,-122.348,4,1.75,1,2.0,1,981
3905081800,0,0,3,8,98029,47.5673,-121.999,4,3.0,1,2.0,1,980
7236100025,0,0,4,7,98056,47.4905,-122.18,3,1.0,1,1.0,1,980
2023049206,0,0,5,7,98148,47.4612,-122.325,3,2.5,1,1.5,1,981
3223059015,0,0,3,7,98055,47.4381,-122.188,3,2.5,1,1.0,1,980
1726069064,0,0,3,7,98077,47.7349,-122.074,2,1.0,1,1.0,1,980
1423089162,0,0,3,7,98045,47.4708,-121.756,3,2.5,2,1.0,1,980
8024201503,0,0,4,7,98115,47.7005,-122.313,2,1.75,2,1.0,1,981
859000110,0,0,1,5,98106,47.5252,-122.362,1,1.0,1,1.0,1,981
2322059039,0,0,3,7,98042,47.3811,-122.144,3,1.0,2,1.0,1,980
2023049245,0,0,3,7,98168,47.4718,-122.323,4,1.5,2,1.0,1,981
114100745,0,0,3,7,98028,47.7663,-122.234,6,3.0,1,1.5,1,980
2391601380,0,0,3,7,98116,47.5639,-122.4,3,2.25,1,1.5,1,981
2313900740,0,0,3,6,98116,47.5726,-122.382,3,1.0,2,1.0,1,981
9521101015,0,0,5,7,98103,47.6631,-122.348,6,3.0,4,1.5,1,981
1036400110,0,0,4,8,98052,47.6315,-122.102,3,2.25,3,1.0,1,980
2572400100,0,0,2,7,98122,47.6028,-122.312,3,1.0,1,2.0,1,981
6821600300,0,0,5,9,98199,47.6472,-122.393,3,2.25,3,2.0,1,981
9547205225,0,0,5,7,98115,47.6821,-122.31,4,1.75,3,1.0,1,981
3876312490,0,0,3,7,98072,47.7352,-122.175,4,2.25,1,2.0,1,980
1591600044,0,0,3,7,98146,47.5022,-122.363,4,3.25,3,2.0,1,981
7201800090,0,0,3,7,98052,47.6986,-122.129,3,1.0,1,1.0,1,980
4221270100,0,0,3,8,98075,47.5914,-122.017,3,2.5,1,2.0,2,980
2473410690,0,0,3,8,98058,47.4464,-122.129,4,1.75,3,1.0,1,980
7300410110,0,0,3,9,98092,47.3305,-122.171,4,2.5,1,2.0,2,980
7224500090,0,0,3,6,98055,47.4914,-122.204,2,1.0,1,1.0,1,980
7852000110,0,0,3,7,98065,47.537,-121.871,3,2.5,1,2.0,2,980
4302200590,0,0,3,7,98106,47.5263,-122.356,3,2.5,1,2.0,1,981
8635750090,0,0,3,9,98074,47.6027,-122.023,4,2.5,1,2.0,2,980
1133000100,0,0,4,7,98125,47.7213,-122.31,5,1.5,1,1.5,1,981
7631800025,0,3,4,10,98166,47.4556,-122.372,4,3.25,4,2.0,1,981
2998800110,0,4,3,10,98116,47.5727,-122.409,4,3.25,3,2.0,3,981
2432000110,0,0,4,7,98033,47.6503,-122.197,4,2.75,3,1.0,1,980
824059140,0,0,3,9,98004,47.5878,-122.202,4,2.25,1,2.0,1,980
4229400015,0,0,3,7,98116,47.574,-122.385,3,1.0,1,1.5,1,981
7805450110,0,0,4,9,98006,47.5599,-122.105,4,2.5,1,2.0,1,980
9839301055,0,0,4,7,98122,47.6113,-122.292,3,1.5,1,1.5,1,981
9471201110,0,0,5,9,98105,47.6716,-122.264,4,1.75,4,1.0,1,981
1189000645,0,0,4,8,98122,47.6117,-122.297,4,2.0,1,1.5,1,981
6788201015,0,0,5,7,98112,47.6408,-122.3,2,1.75,3,1.0,1,981
425069147,0,0,3,7,98053,47.687,-122.047,4,2.25,1,2.0,1,980
9268200600,0,0,5,5,98117,47.6959,-122.364,2,1.0,1,1.0,1,981
9201000100,0,2,3,8,98075,47.5825,-122.076,3,2.5,1,2.0,1,980
4140930110,0,0,3,9,98006,47.5661,-122.123,4,2.75,1,2.0,2,980
7226000110,0,0,3,6,98055,47.4851,-122.205,2,1.0,1,1.0,1,980
4358700100,0,0,3,8,98133,47.7082,-122.338,3,2.5,2,1.0,2,981
2228900195,0,0,3,8,98133,47.772,-122.35,4,2.5,1,2.0,2,981
3905100740,0,0,3,8,98029,47.5695,-122.006,4,2.5,1,2.0,1,980
3295900490,0,0,3,8,98059,47.48,-122.137,4,2.5,1,2.0,2,980
7379700051,0,0,3,8,98007,47.5902,-122.147,3,1.75,1,1.0,1,980
7348200195,0,0,3,7,98168,47.4776,-122.279,3,1.0,1,1.5,1,981
4047200300,0,0,3,8,98019,47.7725,-121.899,3,1.5,4,1.0,2,980
4242900215,0,0,3,7,98107,47.675,-122.39,5,2.75,4,1.0,1,981
7851980100,0,2,3,11,98065,47.5405,-121.868,5,4.75,4,2.0,2,980
9126101645,0,0,3,7,98122,47.6089,-122.303,4,2.0,4,1.0,1,981
2695600375,0,0,3,7,98126,47.5311,-122.38,2,1.0,1,1.0,1,981
6648150090,0,0,3,11,98040,47.5769,-122.215,4,4.0,3,2.0,1,980
1189000245,0,0,3,7,98122,47.6136,-122.297,4,2.0,3,1.5,1,981
1169000057,0,2,3,11,98112,47.6381,-122.314,6,4.25,1,3.0,1,981
4013800131,0,0,4,6,98001,47.3282,-122.285,2,1.0,1,2.5,1,980
1787270090,0,0,3,8,98092,47.3229,-122.182,4,2.5,1,2.0,2,980
4037200735,0,0,4,7,98008,47.6045,-122.123,4,1.75,3,1.0,1,980
4083302370,0,0,3,7,98103,47.6559,-122.339,5,1.0,2,1.5,1,981
4319200820,0,0,3,7,98126,47.5362,-122.379,3,1.0,2,1.0,1,981
7663700551,0,0,4,6,98125,47.7333,-122.302,3,2.0,1,1.0,1,981
6821102350,0,0,4,7,98199,47.6475,-122.397,2,1.0,1,2.0,1,981
723069089,0,0,3,9,98027,47.4913,-122.081,4,2.5,1,2.0,2,980
8165500110,0,0,3,8,98106,47.54,-122.368,2,2.25,1,2.0,2,981
8081900195,0,0,4,7,98117,47.6807,-122.399,3,1.0,2,1.5,1,981
