sqft_above,sqft_lot15,sqft_living15,waterfront,view,condition,grade,bedrooms,bathrooms,sqft_basement_cat,floors,yr_built_cat,zip,price,bathrooms_cat
-0.2934912643359415,-0.018655009727830626,-0.3889886894343864,0,0,4,6,3,1.0,1,2.0,1,1,700000,0
-3.0435214610543104,-0.4391517905558836,-1.9430630428398994,0,0,3,6,1,1.0,1,1.0,1,1,295000,0
1.086725612401413,-0.48345869273963143,0.8003928105012011,0,2,3,9,4,3.5,3,2.0,2,1,1010000,2
-1.6392467630407535,-0.48345869273963143,-2.3462868074243546,0,0,5,6,2,1.0,1,1.0,1,0,209000,0
-0.2422520721108053,0.34474473559428553,-0.20295353078795209,0,0,4,7,3,1.75,3,1.0,1,0,276000,0
0.6333341888493943,0.08116513785421967,0.35720522301900115,0,0,3,8,4,2.5,1,2.0,2,0,380000,1
-0.8032043408166002,0.7052273076552096,-0.3129406112141496,0,0,3,7,3,1.5,3,1.0,1,0,315000,0
1.4769131096748518,1.9529573722211995,1.183180867757825,0,0,3,9,4,2.5,1,2.0,2,0,685530,1
-0.19232025985614074,1.5926335848393982,-0.922539441574803,0,0,4,7,3,2.0,1,1.0,1,0,254600,1
-2.0731609729642213,-0.3299364625536038,-1.6507045672755682,0,0,4,6,3,2.0,3,1.0,1,0,230000,1
-0.2591835086553413,-2.978577001145905,-1.977481476570722,0,0,3,8,3,3.0,1,3.0,2,1,335000,1
-0.2088226568623645,0.17873099335752865,0.13244508924601692,0,0,3,7,4,2.5,3,1.0,1,0,550000,1
-0.8032043408166002,0.12485630135742773,-0.9944630725257168,0,0,4,7,3,1.0,1,1.5,1,0,123300,0
0.7057407364025102,0.3613426356314178,-0.6959352333800756,0,0,3,7,4,2.75,1,1.5,1,0,275436,1
0.06858021734171328,-1.5978052606542987,0.10086317234872261,0,3,3,7,4,3.5,3,1.5,1,1,325000,2
1.0033378717694663,1.9772277205420148,1.5453150625146561,0,0,3,9,4,2.5,1,2.0,2,0,635000,1
-0.8943070888966,-0.5111606344096569,-2.3462868074243546,0,0,4,7,3,1.75,3,1.0,1,1,513000,0
-0.1597294029982806,1.7107849526907155,1.4219587137165863,0,0,3,8,4,2.5,3,1.0,1,0,580000,1
-1.3326073350921843,0.31558993511288824,-1.2225282985276598,0,0,3,7,3,1.0,1,1.0,1,1,225000,0
-1.0140841305564974,0.06808232503378418,-0.5277315469010933,0,0,3,7,3,1.0,2,1.0,1,1,265000,0
-1.361410234381294,-1.2660124367614627,-0.4083580998761457,0,0,3,7,4,1.75,3,1.0,1,1,313000,0
-0.3639536639145716,0.17813065429965802,-1.0683671189691053,0,0,3,7,2,1.0,1,1.0,1,1,296000,0
0.12511410069572268,0.5876075950438069,0.14808606524638604,0,0,3,8,4,2.75,3,1.0,1,0,655500,1
0.6750694226076953,0.4096843105038621,-0.3889886894343864,0,0,4,8,5,1.75,1,1.0,1,0,250750,0
0.4905686117879841,-0.018655009727830626,0.983280382145179,0,0,3,8,4,2.5,1,2.0,2,0,438000,1
0.5019606692616834,1.2609247324195647,0.48273414222398403,0,0,4,8,3,2.75,3,2.0,1,0,590000,1
-0.965348954901391,-0.4431101185815147,-1.71311284139516,0,0,4,7,3,1.0,1,1.0,1,1,329500,0
0.6438599201827949,0.32540104761413197,1.5107656290892877,0,0,3,10,3,2.25,3,2.0,1,0,1200000,1
-1.4501769165245084,-0.26030784234531884,-0.33174202434943295,0,0,3,6,2,1.0,3,1.0,1,1,415000,0
1.7647221995741458,1.6872547538222586,1.3482729067775934,0,0,3,10,4,2.5,1,2.0,1,0,900000,1
-1.0388813742000824,1.9211503986848264,-0.7619024807711599,0,0,3,7,3,1.5,1,1.0,1,0,378000,0
-1.0388813742000824,2.6905953325016374,-0.16732483067006138,0,3,5,6,2,1.0,1,1.0,1,0,474000,0
-0.45570750160036405,-0.39445841143171706,-0.3506825843587685,0,0,3,7,3,1.0,1,2.0,1,1,464000,0
-0.6736749670340685,-0.10121409638502613,-1.3859278168627212,0,0,4,7,3,1.0,1,1.0,1,1,310000,0
0.3603170507909116,-0.37262516518594185,-0.33174202434943295,0,1,5,7,3,1.5,1,2.0,1,1,580000,0
0.32312726939634157,1.2793791791628548,0.3997761424920609,1,3,4,8,3,2.75,4,1.0,1,0,999000,1
-1.7401762002791448,-0.26030784234531884,0.10086317234872261,0,0,5,6,2,1.0,1,1.0,1,1,510000,0
-0.7810414996884925,0.029916578358540624,0.6658276425317156,0,1,3,7,3,1.5,2,1.0,1,1,650000,0
-1.5114187608849425,0.45363433793962915,-2.5078951827253215,0,0,4,7,3,1.0,1,1.0,1,0,196000,0
-1.1410814388338026,0.3915517162060654,-0.33174202434943295,0,0,3,6,4,1.75,3,1.0,1,1,220000,0
1.6649410965437745,0.5553428439077928,1.5453150625146561,0,2,3,10,3,2.25,1,2.0,1,0,855000,1
-0.2422520721108053,0.49737982120032886,0.209676378243457,0,0,4,8,3,1.75,3,1.0,1,0,483000,0
-1.0140841305564974,0.45363433793962915,-0.5687768820212696,0,0,3,7,3,1.0,1,1.0,1,1,400000,0
0.4087617290215233,0.3125622301791985,1.0483078625950295,0,0,3,8,3,2.5,1,2.0,1,0,435000,1
-1.9191396167604484,-1.9897541782698387,-0.14969692855778086,0,0,3,8,1,1.0,2,1.0,2,1,219500,0
2.31761229359895,0.9432097914042401,1.8711405512097123,0,0,3,12,4,3.5,1,2.0,2,0,2950000,2
0.5797563505590659,-0.018655009727830626,0.2992586261963623,0,0,3,7,3,2.5,1,3.0,2,1,427000,1
-0.9413991985658716,-0.8264510594042277,-0.922539441574803,0,0,3,7,2,1.5,1,1.5,1,1,430000,0
-0.9413991985658716,-0.8264510594042277,-0.922539441574803,0,0,3,7,2,1.5,1,1.5,1,1,685000,0
-1.0140841305564974,-0.2054142762229494,0.32840430056969777,0,0,3,7,2,1.5,3,1.0,1,1,495000,0
0.37254858981177325,0.01548666249798331,0.020103293392465218,0,0,3,7,3,2.5,1,2.0,1,0,299950,1
1.1662109209893223,-0.0003825248593455735,0.10086317234872261,0,0,3,7,4,1.75,1,1.5,1,1,390000,0
-0.5716750409599278,-1.2660124367614627,-0.48732504549423805,0,0,4,7,3,1.75,3,1.5,1,1,385000,0
1.3910503442338473,0.2940713404962777,1.5194537690347882,0,0,3,9,4,2.5,1,2.0,2,0,740000,1
0.025045140433698328,-0.8990908225255587,-0.44753958972205393,0,1,3,9,4,3.0,3,2.0,1,1,991700,1
0.32312726939634157,-0.5167811550471685,0.3138750236630365,0,0,4,9,3,2.75,2,2.5,1,1,765000,1
0.6647268917392563,0.23708382847216464,0.9388890426493904,0,2,4,8,4,2.25,1,2.0,1,0,802000,1
0.152758457892396,1.1803701796311108,1.0483078625950295,0,0,4,8,4,2.75,3,1.0,1,0,950000,1
0.8328195505200001,1.2688210611761808,0.6405166179321714,0,0,3,7,4,2.5,1,2.0,1,0,392000,1
1.618491109870397,3.1810726895943957,1.0483078625950295,0,0,3,8,3,2.5,1,1.0,1,0,590000,1
0.432511993562233,0.4506485663436208,-0.610479586273021,0,0,2,7,4,2.5,1,2.0,1,1,425000,1
0.20685583202725952,0.499243578859906,0.7523440652111205,0,4,4,8,5,1.75,3,1.5,1,1,765000,0
-0.2422520721108053,-1.0350273820971831,-0.922539441574803,0,0,4,7,3,2.25,1,2.0,1,0,313500,1
0.2594319165429986,-0.018655009727830626,-0.8756438501354391,0,0,4,6,3,1.0,1,2.0,1,1,320000,0
-0.40014886149857715,-0.5551539937096787,-0.9462998835645859,0,0,3,8,4,1.75,2,1.0,1,1,604000,0
-1.0140841305564974,-1.7089725791557702,-0.5895448742294032,0,0,3,8,3,2.0,2,2.0,2,1,570000,1
0.6853521610580254,0.5902072821821396,-0.09754044140885598,0,0,4,8,4,2.5,1,2.0,1,0,639000,1
0.4206754305484384,0.9114571272142081,-0.06336054067585523,0,0,4,7,4,2.0,1,1.0,1,0,335000,1
0.6120949332909487,-0.8022127633925441,0.3714786977675394,0,0,4,8,4,1.75,3,2.0,1,1,896000,0
0.08287284667120334,0.4833445895102025,-0.7397293734516632,0,0,3,7,3,1.75,1,1.0,1,1,259500,0
-0.34610097790637423,-0.26030784234531884,-1.2490935377512151,0,0,4,7,3,2.0,3,1.0,1,1,637000,1
-0.3639536639145716,0.09684940578958832,0.209676378243457,0,0,3,8,4,2.75,4,1.0,1,0,307450,1
-1.5744112141426967,-0.631216087593764,-0.06336054067585523,0,0,4,7,3,1.75,3,1.0,1,1,535000,0
-0.11184728205687515,-0.8144523599052267,-0.8756438501354391,0,0,4,7,4,2.25,3,1.5,1,1,669500,1
-0.004541253254476591,-0.004297528183444111,-1.5596200693828028,0,0,3,7,3,1.75,1,1.0,1,1,259000,0
-0.9177204049814467,-0.8312105022111053,0.25487712457762063,0,0,1,7,4,1.5,1,1.0,1,1,441000,0
-1.221083583333486,-0.5036157536848092,-0.7619024807711599,0,0,3,7,4,2.5,2,2.0,2,1,228800,1
0.12511410069572268,-0.5686225248425093,-0.5277315469010933,0,0,3,8,2,2.0,1,1.0,2,0,530000,1
-1.956686929989349,-0.7025687445569354,0.46910445232011033,0,0,4,6,2,2.0,3,1.0,1,1,524000,1
-0.6947029435024914,-0.5569020037447047,-0.8756438501354391,0,0,5,8,4,2.25,3,1.5,1,1,430000,1
0.3967699765080756,-0.5804613233646646,0.8474771792820276,0,0,5,9,4,3.25,3,1.5,1,1,1330000,2
-0.632258451906445,0.48523485880309225,-1.3303731571728887,0,0,3,7,3,1.0,1,1.0,1,0,210000,0
-0.632258451906445,-0.500000426878775,-2.012317791515515,0,0,3,7,4,2.5,3,1.0,1,1,449000,1
1.0455409828904096,-0.03889758307684725,-1.0683671189691053,0,0,3,9,2,2.5,1,2.0,2,1,945000,1
-1.248428437706174,0.24921266198985928,-2.047581270550711,0,0,3,6,3,1.0,1,1.0,1,1,200450,0
-0.9895753246665328,-0.1300503052012473,-1.9430630428398994,0,0,3,6,3,1.5,1,1.0,1,0,219950,0
0.37254858981177325,0.9925831068880134,1.0268352569845811,0,0,4,8,4,3.0,3,1.0,1,0,659500,1
0.6438599201827949,0.17873099335752865,0.7884724226864632,0,0,5,8,4,2.75,1,1.5,1,0,746000,1
-0.5322714281030133,0.219053339108256,-0.08039235475098086,0,0,3,8,3,1.75,3,1.0,1,0,540000,0
-1.1150665870881586,0.023855331785935047,-1.9430630428398994,0,0,3,7,5,2.0,3,1.0,1,1,485000,1
-2.281312618123799,-0.01540787188106592,-3.153898351961884,0,0,3,6,2,1.0,1,1.0,1,1,202000,0
2.0969158075174517,1.8091180121633976,0.950066887335462,0,0,4,11,4,5.5,4,1.0,1,0,2530000,2
-0.38196872964280726,0.46955986265085486,0.5097639559356052,0,0,3,8,3,2.75,3,1.0,1,0,502000,1
-0.6736749670340685,1.0313342439542454,-0.4673557705487746,0,0,3,8,2,2.75,3,1.0,2,0,279000,1
-1.0639732434237938,-0.6182445090621349,-1.2225282985276598,0,0,4,7,3,1.0,2,1.0,1,1,409500,0
-0.5716750409599278,0.0028101028250525537,-0.3506825843587685,0,0,3,7,3,2.0,2,1.0,1,0,453000,1
0.31056224655703984,-0.3788564396750682,-1.589653330392202,0,0,3,6,4,1.0,1,1.5,1,1,367000,0
1.02034423668029,-0.4041272367580334,-0.02964007353013233,0,0,3,9,3,2.5,1,2.0,1,0,550000,1
-0.04979748659480122,0.2546664198108807,-0.06336054067585523,0,0,3,7,3,1.5,1,1.0,1,0,273500,0
-0.4184968106405593,0.03422514117655268,-0.5895448742294032,0,0,3,7,4,3.0,3,1.0,1,1,505000,1
1.1348638793556374,1.9198164769825081,0.9388890426493904,0,0,3,9,3,2.5,1,2.0,1,0,770000,1
0.9861611603669019,0.01688598047626409,0.6020374192969623,0,0,3,8,4,2.25,1,2.0,1,1,565000,1
-0.5518770232230747,0.43919737299728473,-1.1443526307358203,0,0,5,7,3,0.75,1,1.0,1,0,316000,0
-0.11184728205687515,-0.0010932856214790085,-0.6315834586845389,0,0,3,7,4,1.0,1,1.5,1,1,160000,0
-0.4745760884200749,0.3356344636058714,-1.0683671189691053,0,0,3,7,3,1.0,1,1.0,1,1,170000,0
-0.4745760884200749,0.3356344636058714,-1.0683671189691053,0,0,3,7,3,1.0,1,1.0,1,1,235000,0
1.9229127707560605,1.83125584114417,2.315366905411354,0,0,3,12,4,3.5,1,2.0,2,0,1800000,2
-1.1940825763081744,0.13663554877683143,-1.4141307984931184,0,0,3,7,3,1.0,1,1.0,1,0,310000,0
-1.0639732434237938,0.8419469628020354,-0.13219124270892257,0,0,4,7,4,1.75,4,1.0,1,1,285000,0
-1.2761251276309749,-0.500000426878775,-2.012317791515515,0,0,3,6,2,1.0,1,1.0,1,1,280000,0
1.9893583190235902,0.2976892952065595,1.7575270672374392,0,3,3,10,4,4.25,1,2.0,2,0,2300000,2
1.2121627097308578,0.7134361064817988,1.2132043308629332,0,0,3,9,4,2.5,1,2.0,1,0,763776,1
0.38469924484246054,0.8892747943075197,1.310500826720171,0,2,3,8,5,2.75,4,1.0,1,1,530000,1
-1.4805845292390605,3.170802942524325,-0.33174202434943295,0,0,3,7,1,1.0,1,1.5,2,0,362000,0
-1.1940825763081744,-0.5224289390511867,-2.083281498150937,0,0,3,6,2,1.0,1,1.0,1,1,430000,0
-0.5128549050075768,-0.5539901017709963,-1.170162234071871,0,0,4,7,3,1.0,1,1.5,1,1,456500,0
0.7057407364025102,0.03903023333599287,-0.8295601997993299,0,0,3,7,4,2.5,1,2.0,1,1,445000,1
-1.2761251276309749,0.5672731834764534,-0.7619024807711599,0,0,3,7,3,1.0,2,1.0,1,0,386900,0
-0.4184968106405593,0.5518183569457383,-0.8295601997993299,0,0,4,7,3,1.0,1,1.0,1,0,479000,0
0.7358903892622997,-0.3962333823694575,0.7644486183839454,0,0,3,8,3,2.5,1,2.0,2,0,525000,1
-0.5716750409599278,0.6481591808017408,0.35720522301900115,0,0,3,7,4,1.75,4,1.0,1,0,272000,0
-0.737418453090828,0.2617550826558857,-0.5074495707849237,0,0,3,7,4,1.0,1,1.5,1,1,517000,0
-0.4370153950361431,-0.20755888555810945,0.14808606524638604,0,0,4,8,3,1.75,4,1.0,1,1,615000,0
-0.591668918458621,-0.016849838263274755,-0.7619024807711599,0,0,3,7,3,1.75,1,1.0,1,0,439000,0
0.804298396760156,0.1377282562845399,0.972262095324555,0,0,4,10,3,2.5,1,1.0,1,0,716000,1
-0.965348954901391,-0.07902397394297143,0.3714786977675394,0,2,4,7,2,1.0,1,1.0,1,1,308000,0
0.03966787636998534,-0.7191702812159314,-1.3859278168627212,0,0,4,8,3,2.25,1,2.0,1,1,800000,1
-1.5114187608849425,-0.5111606344096569,-0.85250212877097,0,0,3,7,3,2.0,2,1.0,1,1,575000,1
0.03966787636998534,0.46955986265085486,-0.44753958972205393,0,0,4,7,3,1.5,1,1.0,1,0,219950,0
0.8793437378755686,0.1170888718453872,0.8357945794674472,0,0,4,8,4,2.5,1,2.0,1,0,770000,1
0.6227460834126796,0.01967915575739196,-0.652858984069102,0,0,3,7,3,1.75,1,1.0,1,0,424950,0
0.23332918419122953,2.091990761051096,0.0849199018639865,0,0,3,7,3,2.25,1,2.0,1,0,387000,1
-0.2254658661218926,0.5006664449584497,0.8122529339820941,0,3,3,8,4,1.75,3,1.0,1,1,790000,0
-2.6074945130859914,-0.060464221084758366,-1.170162234071871,0,0,3,5,2,1.0,1,1.0,1,1,156000,0
-0.45570750160036405,-0.26030784234531884,0.45539718868363827,0,0,5,8,2,1.0,4,1.0,1,1,580000,0
0.6227460834126796,1.055220488386408,-0.09754044140885598,0,0,3,8,4,2.25,1,2.0,1,0,490000,1
0.6013800574263218,-0.8312105022111053,0.13244508924601692,0,2,3,9,5,3.25,3,2.0,1,1,950000,2
-0.9413991985658716,-1.5232036938620983,-0.8756438501354391,0,0,3,8,2,2.5,2,2.0,2,1,400000,1
-0.7591143663888358,-2.5405892687519462,-1.018872867716344,0,0,3,8,2,2.5,1,2.0,2,1,325000,1
1.0455409828904096,-0.09809964266362194,1.2132043308629332,0,0,3,9,4,2.5,1,2.0,2,0,365000,1
0.7258974773343164,-0.26030784234531884,-0.44753958972205393,0,0,4,7,3,1.75,1,1.5,1,0,255000,0
1.3004415602155293,0.7280882943307362,1.4668061218685415,0,1,3,9,5,3.5,4,2.0,1,1,985000,2
-0.9177204049814467,0.2834116538889424,-0.44753958972205393,0,0,3,7,4,2.5,3,1.0,1,1,595000,1
-0.40014886149857715,-0.03963416298373521,-1.018872867716344,0,0,5,7,3,1.0,1,1.0,1,1,427500,0
-0.4745760884200749,-0.8312105022111053,0.13244508924601692,0,0,3,8,3,1.5,3,1.5,1,1,728000,0
-1.1674176880830298,-0.8312105022111053,-0.13219124270892257,0,0,3,7,2,1.0,2,1.0,1,1,549950,0
-0.31087231137158616,-0.1461782162411086,0.5890716190121859,0,0,3,7,3,2.0,4,1.0,1,1,650000,1
0.7655341847769546,0.47854721686535523,1.2132043308629332,0,2,4,9,5,3.25,3,1.0,1,0,1130000,2
-1.6392467630407535,-0.6045026226808605,-2.3462868074243546,0,0,5,6,3,1.0,1,1.0,1,0,203000,0
-1.5744112141426967,-0.6927172913760963,-0.9462998835645859,0,0,5,6,2,1.0,1,1.0,1,1,311000,0
-0.6947029435024914,0.3699771498355845,-1.170162234071871,0,0,3,6,6,2.0,4,1.0,1,0,387500,1
0.06858021734171328,0.26507415076343094,-0.6743087085691559,0,0,3,7,4,2.0,1,1.0,1,1,370000,1
-1.0140841305564974,0.28557952773057355,-0.5687768820212696,0,0,3,6,2,1.0,1,1.0,1,1,228000,0
-0.965348954901391,-0.5686225248425093,-1.1187863089112362,0,0,5,7,2,1.75,4,1.0,1,1,740000,0
-0.9895753246665328,0.11374240665084415,-0.5687768820212696,0,0,3,7,4,2.0,4,1.0,1,1,200000,1
-0.6118621823662859,-1.091663744988856,-0.3697641681305274,0,0,4,7,3,1.0,1,1.0,1,1,660000,0
0.5578692965073547,-0.054098436393946236,-1.4426246125921671,0,0,3,7,4,2.0,1,2.0,1,1,275000,1
-1.3041819125049379,-0.4431101185815147,-0.652858984069102,0,0,3,7,2,1.0,2,1.0,1,1,708000,0
-0.5518770232230747,0.5824880174531791,-1.2225282985276598,0,0,3,8,3,2.5,1,2.0,1,0,280000,1
0.7946872433896629,-0.17769604046455278,0.8240533428180676,0,0,3,8,4,2.5,1,2.0,2,0,325000,1
0.2594319165429986,2.0930462174024655,0.052722764017772254,0,0,3,7,3,2.5,1,2.0,2,0,495000,1
-1.221083583333486,-0.9029744719684233,-0.29427650402078115,0,0,3,7,2,2.0,3,1.5,1,1,691000,1
1.993995609469872,1.1798953124188951,2.2112588229131616,0,2,4,11,4,2.5,1,2.0,1,0,2290000,1
-0.38196872964280726,0.9405938050028071,0.6783825915813283,0,0,5,7,3,2.5,3,1.0,1,0,329500,1
0.5906007640695048,0.07522329958834972,0.8591016706284625,0,0,3,9,3,2.5,1,2.0,1,0,348000,1
0.11113836295526497,-0.005724701764518955,-0.33174202434943295,0,0,4,7,2,1.0,1,1.0,1,1,425000,0
-0.965348954901391,0.05466803927991287,-0.9462998835645859,0,0,3,6,3,1.0,1,1.0,1,1,210000,0
-2.1133295515045156,-0.26030784234531884,-1.71311284139516,0,0,3,6,2,1.0,3,1.0,1,1,285000,0
-1.1940825763081744,0.21195605743871943,-1.6507045672755682,0,0,3,6,3,1.0,1,1.0,1,0,222000,0
-0.8711539242064827,0.31887078320008666,-0.6315834586845389,0,0,3,7,4,2.5,3,1.0,1,0,200000,1
-0.09614647576576518,0.2298234807719648,-0.18507650362227032,0,0,3,7,3,2.0,1,1.0,2,0,247500,1
2.5060300041233994,2.0682154041952523,2.230014991504179,0,0,3,11,4,5.5,4,1.0,2,0,1500000,2
-0.9177204049814467,0.3256613917072395,-1.018872867716344,0,0,3,6,3,1.75,1,1.0,1,1,190000,0
0.5468251940163538,-0.39142199977649156,0.6405166179321714,0,0,4,9,4,2.5,4,1.5,1,1,975000,1
0.6013800574263218,-0.26481803181016567,1.121918898119223,0,0,4,9,4,3.0,4,2.0,1,1,1130000,1
-0.8482557379644793,0.6635571524309088,0.25487712457762063,0,0,4,8,4,1.75,3,1.0,1,0,283200,0
0.38469924484246054,0.06841552791745736,0.38566871094571276,0,0,4,8,3,2.5,3,1.0,1,1,650000,1
-1.2761251276309749,-0.7055400797251364,0.23990258221259816,0,0,4,7,3,2.0,3,1.0,1,1,449500,1
-0.19232025985614074,0.013208874286800383,-0.11480624666207016,0,0,3,7,3,1.75,1,1.0,1,0,400000,0
-2.7620718631668946,-0.48345869273963143,-2.4666573743061533,0,0,3,5,1,1.0,1,1.0,1,1,89950,0
-1.2761251276309749,0.15306195669406342,-1.6817356724161108,0,0,3,6,3,1.0,1,1.0,1,1,158800,0
0.7557081789898711,0.1089432894667386,0.5629267648613684,0,1,3,9,4,3.0,3,2.0,2,1,870000,1
-1.1674176880830298,1.032581124761011,-0.44753958972205393,0,0,3,6,3,1.5,1,1.0,1,0,196000,0
-0.4184968106405593,-0.3111798131424383,0.6149330643694393,0,0,5,8,3,1.75,4,1.0,1,1,850000,0
1.5887571843567925,-0.4628393205603613,1.403763798598262,0,0,3,9,4,2.5,1,2.0,2,0,775000,1
0.11113836295526497,-1.3205809537991213,-0.33174202434943295,0,0,3,8,3,2.5,1,2.0,2,0,483500,1
0.03966787636998534,1.2647144353331214,-0.4673557705487746,0,0,3,7,3,1.5,1,2.0,1,0,387000,0
1.3842548250541173,0.9257206628286796,-0.18507650362227032,0,0,3,10,3,3.0,1,2.0,1,1,900000,1
-0.6118621823662859,-0.5111606344096569,-1.8754441222781804,0,2,3,7,3,1.5,1,1.0,1,1,336000,0
-2.281312618123799,-0.500000426878775,-1.3030112285888273,0,0,5,6,2,1.0,1,1.0,1,1,415000,0
-0.45570750160036405,-0.6927172913760963,-1.018872867716344,0,0,3,6,3,1.5,1,1.0,1,1,350000,0
2.7209263398275803,0.483233285172846,2.279217955792697,0,0,3,11,4,5.25,1,2.0,2,0,1320000,2
-0.45570750160036405,-0.3062458031147746,0.9163705189814633,0,3,4,8,3,1.75,4,1.0,1,1,765000,0
1.3217973183164973,-0.10590246969668914,1.3009578036371103,0,0,3,8,4,2.5,1,2.0,3,0,527000,1
-0.1759565385603491,-0.5111606344096569,-1.71311284139516,0,0,5,8,4,2.75,3,1.5,1,1,524000,1
-1.4805845292390605,-0.4008102797269616,-1.1443526307358203,0,0,3,6,2,1.0,2,1.0,1,1,448000,0
1.0118621565642894,2.526687321257801,2.0069085079899702,0,0,3,9,4,3.25,4,2.0,1,0,775000,2
-1.361410234381294,-0.018655009727830626,-2.3072327333669236,0,0,4,5,3,1.0,1,1.5,1,0,176500,0
0.03966787636998534,0.1931846315929387,0.5231656284021515,0,2,4,8,4,2.25,3,1.0,1,1,750000,1
0.1934771839830912,-0.3788564396750682,0.7279467571524472,0,0,5,8,4,2.25,4,1.0,1,1,1270000,1
-0.1759565385603491,0.05027181672460529,-0.7177412163194167,0,0,3,7,3,1.0,1,1.0,1,1,250000,0
0.47910457980693644,-0.28995327284040956,0.8122529339820941,0,2,5,8,3,2.75,1,1.5,1,1,759000,1
-0.19232025985614074,-0.5111606344096569,-0.27574789689672824,0,0,4,7,3,2.0,1,1.5,1,1,640000,1
0.6333341888493943,-0.7312674021014102,0.7279467571524472,0,0,5,8,3,3.25,2,2.0,1,1,990000,2
-1.221083583333486,0.10814131508412485,-1.170162234071871,0,0,4,7,4,1.75,3,1.0,1,1,395000,0
-1.4805845292390605,-3.023791093139282,-1.5299065996308068,0,0,3,7,2,1.5,2,2.0,2,1,275000,0
0.4206754305484384,-0.23824609322593998,0.8357945794674472,0,0,3,8,3,2.5,1,2.0,2,0,390000,1
0.16642976742479088,-0.5686225248425093,-0.33174202434943295,0,0,4,8,5,2.75,4,1.5,1,1,752500,1
-1.1150665870881586,-0.5111606344096569,-0.6959352333800756,0,0,4,6,2,1.0,1,1.5,1,1,450000,0
-1.4501769165245084,-0.48345869273963143,-0.8989885383856278,0,0,4,7,2,1.0,1,1.0,1,1,473000,0
-0.8711539242064827,0.443724104558742,-1.275919622014436,0,0,3,7,3,1.75,1,1.0,1,0,178500,0
0.8701377423777679,1.7966844814173362,1.1011273733003146,0,0,3,8,3,2.5,1,1.0,1,0,485000,1
-1.8458500640223803,0.010047018431782311,-0.806814960121688,0,0,4,7,3,1.5,3,1.0,1,0,215000,0
-1.0140841305564974,-0.5505053536320148,-0.02964007353013233,0,0,5,7,4,1.75,3,1.0,1,1,589000,0
-0.3639536639145716,0.5715572335278192,-0.3697641681305274,0,0,3,6,4,1.75,1,1.0,1,0,325000,0
-0.004541253254476591,-1.9055044887715273,-0.4278743898832132,0,0,3,8,3,2.5,1,2.5,2,1,580000,1
0.34800365036721953,0.03422514117655268,-0.7619024807711599,0,0,3,7,4,1.75,1,1.0,1,1,181100,0
-1.672386559233769,-0.5111606344096569,-0.5895448742294032,0,0,4,7,3,2.0,3,1.0,1,1,345000,1
-0.2088226568623645,0.2876077648576681,0.5760349690288352,0,0,3,8,3,1.75,2,1.0,1,1,781000,0
-0.5518770232230747,-0.5545719031074939,-0.85250212877097,0,0,3,7,4,1.0,1,1.5,1,1,402500,0
-0.965348954901391,-0.018655009727830626,-1.3580103341223788,0,0,3,7,3,1.5,2,1.0,1,1,426000,0
0.1800022486304631,-0.623477782477441,0.5364928248950477,0,0,3,7,3,2.5,1,2.0,2,0,389000,1
1.110965741333016,1.925074843393353,1.929363156044335,0,0,4,8,6,3.0,4,2.0,1,0,670000,1
1.618491109870397,-0.3062458031147746,1.6045032662873213,0,0,3,10,4,3.25,2,2.5,1,1,1510000,2
0.37254858981177325,-1.0903067491060736,-0.4278743898832132,0,0,3,7,3,2.25,1,2.0,2,0,288400,1
-0.12767675413029472,-0.6182445090621349,-0.6315834586845389,0,0,5,7,4,2.0,3,1.5,1,1,700000,1
-0.6528614420849115,-0.26030784234531884,-0.8989885383856278,0,0,3,8,4,3.0,3,1.0,1,1,830000,1
1.8018762893684608,1.486985816648604,0.6532058670429093,1,4,3,12,2,2.75,1,2.0,1,1,1900000,1
-0.2254658661218926,-0.17790502552282614,-1.3030112285888273,0,0,3,7,2,1.0,1,1.0,1,1,350500,0
0.05417905961503171,0.5223028046197367,-0.4673557705487746,0,0,4,7,3,1.75,1,1.0,1,1,431000,0
-0.4184968106405593,0.10412230037315012,0.1790737326144043,0,1,3,8,3,2.5,3,1.0,1,1,485000,1
0.03966787636998534,0.08461592940935346,0.8122529339820941,0,2,4,8,3,1.5,1,1.0,1,1,780000,0
-0.4184968106405593,0.04449546614324569,0.036466446130507285,0,2,3,8,2,1.5,3,1.0,1,1,720000,0
-0.38196872964280726,2.0783153208744376,0.2845541571682335,0,0,3,7,3,1.0,1,1.0,1,0,415000,0
-1.0639732434237938,-0.8312105022111053,-1.1962193454423489,0,0,3,7,4,1.0,4,1.0,1,1,480000,0
-0.04979748659480122,0.3945965458541114,0.8122529339820941,0,0,4,7,4,2.25,3,1.0,1,0,452250,1
1.053857954447338,0.2403415329514695,-0.02964007353013233,0,0,3,8,3,2.5,1,2.0,1,0,316000,1
-0.7810414996884925,0.7159814782132672,-0.652858984069102,1,4,3,6,2,1.0,1,1.0,1,1,700000,0
-1.8458500640223803,-0.3788564396750682,-0.652858984069102,0,1,3,7,4,2.0,3,1.0,1,1,285000,1
-1.5744112141426967,-0.6894514442451449,-0.2390901294756015,0,0,5,7,3,1.75,3,1.0,1,1,575000,0
-0.01950812289060684,0.6533191896728856,0.8821784071685138,0,2,4,8,3,2.25,3,1.0,1,1,590000,1
0.010309293787277839,0.8696795988493452,0.46910445232011033,0,2,3,8,4,1.75,3,1.0,1,1,587500,0
