id,waterfront,view,condition,grade,bedrooms,bathrooms,sqft_basement_cat,floors,yr_built_cat,zip
3275730110,0,0,3,7,3,2.25,3,1.0,1,980
7504030090,0,0,4,10,4,1.75,1,2.0,1,980
8813400405,0,0,4,7,3,1.75,3,1.0,1,981
1313300300,0,0,3,9,4,2.75,1,2.0,1,980
8121610110,0,0,4,8,3,1.75,2,1.0,1,980
1820069019,0,2,5,6,2,1.0,1,1.0,1,980
9406450090,0,0,3,7,4,2.25,1,2.0,2,980
2619950490,0,0,3,7,3,2.25,1,2.0,2,980
1646500785,0,0,3,7,2,1.0,1,2.0,1,981
1868901690,0,0,3,7,3,1.75,2,1.5,1,981
9542400025,0,0,4,9,4,1.75,1,1.5,1,980
2781270090,0,0,3,6,2,2.0,1,2.0,2,980
1665400165,0,0,3,7,3,1.0,1,1.0,1,981
1326069191,0,0,3,7,3,2.25,1,2.0,1,980
381000110,0,0,3,8,4,1.75,4,1.0,1,981
3530530110,0,0,4,8,2,1.75,1,1.0,1,981
5210200107,0,0,3,7,4,1.75,2,1.0,1,981
1574100025,0,0,4,6,4,1.5,1,1.0,1,980
2523069192,0,0,4,10,4,3.75,1,2.0,1,980
6706600090,0,0,4,7,3,2.5,3,1.0,1,980
1994200031,0,0,3,7,3,2.0,2,1.0,1,981
2523069156,0,0,3,8,3,2.25,1,2.0,1,980
5029450850,0,0,5,7,3,1.75,3,1.0,1,980
2723069147,0,0,3,9,3,2.25,1,1.0,2,980
3750605349,0,0,5,7,3,1.0,1,1.0,1,980
9285800735,0,0,3,6,2,1.0,1,1.0,1,981
7574000100,0,0,4,7,3,1.75,1,1.0,1,980
9212900100,0,0,3,7,4,1.75,3,1.0,1,981
8651611130,0,0,3,10,3,3.5,1,2.0,2,980
423059184,0,0,2,5,3,1.0,1,2.0,1,980
5451200600,0,0,5,8,5,3.25,1,2.0,1,980
6300000378,0,0,4,7,4,2.0,2,2.0,1,981
2570300090,0,0,3,7,3,1.5,1,1.0,1,980
9808100100,0,0,3,10,5,3.25,4,2.0,1,980
4019300906,0,0,5,9,5,2.5,1,2.0,1,981
1023059223,0,0,4,7,3,1.0,1,1.0,1,980
9320700090,0,0,4,7,4,2.25,1,1.0,1,980
5700002460,0,0,4,7,3,2.5,3,1.5,1,981
7598100735,0,2,4,8,4,2.75,4,1.0,1,980
2202500110,0,0,5,7,3,1.5,1,1.5,1,980
726059395,0,0,4,7,6,2.0,1,1.5,1,980
1455600015,0,2,5,7,3,3.5,4,1.0,1,981
9528101224,0,0,3,8,3,3.5,2,2.0,2,981
6713100031,0,0,4,8,3,2.25,2,1.0,1,981
8677900123,0,0,4,7,3,1.75,1,1.0,1,980
4302201130,0,0,3,6,2,1.0,1,1.0,1,981
1310800090,0,0,3,7,3,1.0,1,1.0,1,980
6117502727,0,2,3,10,5,3.5,3,2.0,1,981
9324800110,0,0,5,6,3,1.75,3,1.0,1,981
8965000110,0,0,4,7,3,1.75,1,1.0,1,980
5700001055,0,0,5,8,4,1.0,3,1.5,1,981
49500090,0,0,4,7,4,1.5,1,1.5,1,980
3812400657,0,0,2,6,3,1.0,1,1.0,1,981
2725069162,0,0,3,9,4,2.5,1,2.0,2,980
4232400110,0,0,4,9,5,1.75,1,2.0,1,981
9521100586,0,0,3,7,3,1.0,1,1.5,1,981
7215721570,0,0,3,8,3,2.5,1,2.0,2,980
3834000805,0,0,3,6,4,1.0,1,1.5,1,981
2274000026,0,0,3,8,3,2.5,1,3.0,2,981
5103300090,0,0,3,10,5,2.5,1,2.0,2,980
9558200025,0,0,4,7,3,2.0,1,2.0,1,981
8649401270,0,0,3,6,1,1.0,1,1.5,1,980
686200740,0,0,3,8,4,2.25,3,1.0,1,980
7658600025,0,0,4,6,3,1.0,1,2.0,1,981
3702900165,0,0,3,6,1,1.0,1,1.0,1,981
7977201240,0,2,3,9,4,3.5,3,2.0,2,981
8651410090,0,0,5,6,2,1.0,1,1.0,1,980
3750603732,0,0,4,7,3,1.75,3,1.0,1,980
1023059429,0,0,3,8,4,2.5,1,2.0,2,980
2412100025,0,0,3,7,3,1.5,3,1.0,1,980
203600600,0,0,3,9,4,2.5,1,2.0,2,980
2021069059,0,0,4,7,3,2.0,1,1.0,1,980
7227501645,0,0,4,6,3,2.0,3,1.0,1,980
4310702787,0,0,3,8,3,3.0,1,3.0,2,981
1494300110,0,0,3,7,4,2.5,3,1.0,1,980
1950900245,0,0,4,7,3,1.0,1,1.5,1,980
3512100110,0,0,3,7,4,2.75,1,1.5,1,980
8732750100,0,3,3,7,4,3.5,3,1.5,1,981
1332000110,0,0,3,9,4,2.5,1,2.0,2,980
2768100690,0,0,4,7,3,1.75,3,1.0,1,981
7525410090,0,0,3,8,4,2.5,3,1.0,1,980
9558800025,0,0,3,7,3,1.0,1,1.0,1,981
2788400315,0,0,3,7,3,1.0,2,1.0,1,981
7128300855,0,0,3,7,4,1.75,3,1.0,1,981
7655900038,0,0,3,7,2,1.0,1,1.0,1,981
7923500090,0,0,3,8,4,2.75,3,1.0,1,980
3339900096,0,0,4,8,5,1.75,1,1.0,1,980
5214500690,0,0,3,8,4,2.5,1,2.0,2,980
4045900147,0,0,4,8,3,2.75,3,2.0,1,980
6450302900,0,0,4,7,3,1.0,1,1.0,1,981
2597460090,0,0,3,10,3,2.25,3,2.0,1,980
2770601595,0,0,3,6,2,1.0,3,1.0,1,981
4188000490,0,0,3,10,4,2.5,1,2.0,1,980
1324079085,0,0,3,7,3,1.5,1,1.0,1,980
1720069006,0,3,5,6,2,1.0,1,1.0,1,980
1947300115,0,0,3,7,3,1.0,1,2.0,1,981
5490700100,0,0,4,7,3,1.0,1,1.0,1,981
7278100690,0,1,5,7,3,1.5,1,2.0,1,981
2322029048,1,3,4,8,3,2.75,4,1.0,1,980
6821102100,0,0,5,6,2,1.0,1,1.0,1,981
3176100110,0,1,3,7,3,1.5,2,1.0,1,981
2188200785,0,0,4,7,3,1.0,1,1.0,1,980
1446801030,0,0,3,6,4,1.75,3,1.0,1,981
8965520100,0,2,3,10,3,2.25,1,2.0,1,980
3649100586,0,0,4,8,3,1.75,3,1.0,1,980
7283900153,0,0,3,7,3,1.0,1,1.0,1,981
1036100100,0,0,3,8,3,2.5,1,2.0,1,980
3278602670,0,0,3,8,1,1.0,2,1.0,2,981
3625049014,0,0,3,12,4,3.5,1,2.0,2,980
7276100165,0,0,3,7,3,2.5,1,3.0,2,981
9136103130,0,0,3,7,2,1.5,1,1.5,1,981
9136103130,0,0,3,7,2,1.5,1,1.5,1,981
1193000025,0,0,3,7,2,1.5,3,1.0,1,981
2744000100,0,0,3,7,3,2.5,1,2.0,1,980
3744600028,0,0,3,7,4,1.75,1,1.5,1,981
3679400025,0,0,4,7,3,1.75,3,1.5,1,981
9545260100,0,0,3,9,4,2.5,1,2.0,2,980
375000165,0,1,3,9,4,3.0,3,2.0,1,981
4003000053,0,0,4,9,3,2.75,2,2.5,1,981
7855600820,0,2,4,8,4,2.25,1,2.0,1,980
3860400100,0,0,4,8,4,2.75,3,1.0,1,980
121059147,0,0,3,7,4,2.5,1,2.0,1,980
825079019,0,0,3,8,3,2.5,1,1.0,1,980
123039313,0,0,2,7,4,2.5,1,2.0,1,981
7784000110,0,4,4,8,5,1.75,3,1.5,1,981
8835220090,0,0,4,7,3,2.25,1,2.0,1,980
6381501636,0,0,4,6,3,1.0,1,2.0,1,981
1370804446,0,0,3,8,4,1.75,2,1.0,1,981
9828701871,0,0,3,8,3,2.0,2,2.0,2,981
3396200090,0,0,4,8,4,2.5,1,2.0,1,980
1463400047,0,0,4,7,4,2.0,1,1.0,1,980
8825900855,0,0,4,8,4,1.75,3,2.0,1,981
7147600245,0,0,3,7,3,1.75,1,1.0,1,981
5071400485,0,0,4,7,3,2.0,3,1.0,1,981
8732040090,0,0,3,8,4,2.75,4,1.0,1,980
8082400100,0,0,4,7,3,1.75,3,1.0,1,981
546000930,0,0,4,7,4,2.25,3,1.5,1,981
1665400025,0,0,3,7,3,1.75,1,1.0,1,981
9187200245,0,0,1,7,4,1.5,1,1.0,1,981
2123700015,0,0,3,7,4,2.5,2,2.0,2,981
8682291730,0,0,3,8,2,2.0,1,1.0,2,980
5318100504,0,0,4,6,2,2.0,3,1.0,1,981
9297800165,0,0,5,8,4,2.25,3,1.5,1,981
1342300265,0,0,5,9,4,3.25,3,1.5,1,981
2212901130,0,0,3,7,3,1.0,1,1.0,1,980
8122100690,0,0,3,7,4,2.5,3,1.0,1,981
148000375,0,0,3,9,2,2.5,1,2.0,2,981
3423049209,0,0,3,6,3,1.0,1,1.0,1,981
16000015,0,0,3,6,3,1.5,1,1.0,1,980
4035900015,0,0,4,8,4,3.0,3,1.0,1,980
8563010300,0,0,5,8,4,2.75,1,1.5,1,980
3396200300,0,0,3,8,3,1.75,3,1.0,1,980
2291401425,0,0,3,7,5,2.0,3,1.0,1,981
7454000110,0,0,3,6,2,1.0,1,1.0,1,981
3377900195,0,0,4,11,4,5.5,4,1.0,1,980
3824100082,0,0,3,8,3,2.75,3,1.0,1,980
3751604169,0,0,3,8,2,2.75,3,1.0,2,980
6431500283,0,0,4,7,3,1.0,2,1.0,1,981
6647400090,0,0,3,7,3,2.0,2,1.0,1,980
7387500195,0,0,3,6,4,1.0,1,1.5,1,981
3342101785,0,0,3,9,3,2.5,1,2.0,1,980
9320600090,0,0,3,7,3,1.5,1,1.0,1,980
8901001185,0,0,3,7,4,3.0,3,1.0,1,981
825069097,0,0,3,9,3,2.5,1,2.0,1,980
7745000090,0,0,3,8,4,2.25,1,2.0,1,981
1771110090,0,0,5,7,3,0.75,1,1.0,1,980
7888100090,0,0,3,7,4,1.0,1,1.5,1,981
5083000375,0,0,3,7,3,1.0,1,1.0,1,981
5083000375,0,0,3,7,3,1.0,1,1.0,1,981
1329000090,0,0,3,12,4,3.5,1,2.0,2,980
8143000600,0,0,3,7,3,1.0,1,1.0,1,980
2144800215,0,0,4,7,4,1.75,4,1.0,1,981
9268200658,0,0,3,6,2,1.0,1,1.0,1,981
5452301785,0,3,3,10,4,4.25,1,2.0,2,980
1137500090,0,0,3,9,4,2.5,1,2.0,1,980
6117500025,0,2,3,8,5,2.75,4,1.0,1,981
2326079039,0,0,3,7,1,1.0,1,1.5,2,980
7595700025,0,0,3,6,2,1.0,1,1.0,1,981
4443800110,0,0,4,7,3,1.0,1,1.5,1,981
5101405265,0,0,3,7,4,2.5,1,2.0,1,981
9206200110,0,0,3,7,3,1.0,2,1.0,1,980
2205700405,0,0,4,7,3,1.0,1,1.0,1,980
7852020300,0,0,3,8,3,2.5,1,2.0,2,980
5559200051,0,0,3,7,4,1.75,4,1.0,1,980
2826049165,0,0,3,7,4,1.0,1,1.5,1,981
2675600028,0,0,4,8,3,1.75,4,1.0,1,981
259801110,0,0,3,7,3,1.75,1,1.0,1,980
1150001270,0,0,4,10,3,2.5,1,1.0,1,980
7130300690,0,2,4,7,2,1.0,1,1.0,1,981
2652500015,0,0,4,8,3,2.25,1,2.0,1,981
3693901801,0,0,3,7,3,2.0,2,1.0,1,981
8092501240,0,0,4,7,3,1.5,1,1.0,1,980
9552701030,0,0,4,8,4,2.5,1,2.0,1,980
9477101280,0,0,3,7,3,1.75,1,1.0,1,980
7462900015,0,0,3,7,3,2.25,1,2.0,1,980
6744700302,0,3,3,8,4,1.75,3,1.0,1,981
3163600015,0,0,3,5,2,1.0,1,1.0,1,981
6896300375,0,0,5,8,2,1.0,4,1.0,1,981
7419700015,0,0,3,8,4,2.25,1,2.0,1,980
4473400195,0,2,3,9,5,3.25,3,2.0,1,981
9358001566,0,0,3,8,2,2.5,2,2.0,2,981
6145600900,0,0,3,8,2,2.5,1,2.0,2,981
1865000110,0,0,3,9,4,2.5,1,2.0,2,980
8698100115,0,0,4,7,3,1.75,1,1.5,1,980
1454600038,0,1,3,9,5,3.5,4,2.0,1,981
5652601425,0,0,3,7,4,2.5,3,1.0,1,981
6381500690,0,0,5,7,3,1.0,1,1.0,1,981
1778500015,0,0,3,8,3,1.5,3,1.5,1,981
6021500245,0,0,3,7,2,1.0,2,1.0,1,981
2926049382,0,0,3,7,3,2.0,4,1.0,1,981
1692900110,0,2,4,9,5,3.25,3,1.0,1,980
8651401270,0,0,5,6,3,1.0,1,1.0,1,980
3332500265,0,0,5,6,2,1.0,1,1.0,1,981
4027700853,0,0,3,6,6,2.0,4,1.0,1,980
7301300215,0,0,3,7,4,2.0,1,1.0,1,981
7663700792,0,0,3,6,2,1.0,1,1.0,1,981
2919702235,0,0,5,7,2,1.75,4,1.0,1,981
5476200123,0,0,3,7,4,2.0,4,1.0,1,981
3797002585,0,0,4,7,3,1.0,1,1.0,1,981
8864000735,0,0,3,7,4,2.0,1,2.0,1,981
1193000115,0,0,3,7,2,1.0,2,1.0,1,981
7334501240,0,0,3,8,3,2.5,1,2.0,1,980
7885801460,0,0,3,8,4,2.5,1,2.0,2,980
1823099076,0,0,3,7,3,2.5,1,2.0,2,980
8900000110,0,0,3,7,2,2.0,3,1.5,1,981
251620110,0,2,4,11,4,2.5,1,2.0,1,980
221049191,0,0,5,7,3,2.5,3,1.0,1,980
9264950940,0,0,3,9,3,2.5,1,2.0,1,980
8820902540,0,0,4,7,2,1.0,1,1.0,1,981
3438500625,0,0,3,6,3,1.0,1,1.0,1,981
7452500315,0,0,3,6,2,1.0,3,1.0,1,981
8945200750,0,0,3,6,3,1.0,1,1.0,1,980
2599001240,0,0,3,7,4,2.5,3,1.0,1,980
5360200054,0,0,3,7,3,2.0,1,1.0,2,980
622069006,0,0,3,11,4,5.5,4,1.0,2,980
84000245,0,0,3,6,3,1.75,1,1.0,1,981
5605000590,0,0,4,9,4,2.5,4,1.5,1,981
6613000015,0,0,4,9,4,3.0,4,2.0,1,981
5151600195,0,0,4,8,4,1.75,3,1.0,1,980
7308900490,0,0,4,8,3,2.5,3,1.0,1,981
2222900082,0,0,4,7,3,2.0,3,1.0,1,981
3574801720,0,0,3,7,3,1.75,1,1.0,1,980
1721801591,0,0,3,5,1,1.0,1,1.0,1,981
2641800015,0,0,3,6,3,1.0,1,1.0,1,981
7625703885,0,1,3,9,4,3.0,3,2.0,2,981
3751600176,0,0,3,6,3,1.5,1,1.0,1,980
5035300750,0,0,5,8,3,1.75,4,1.0,1,981
9510970300,0,0,3,9,4,2.5,1,2.0,2,980
9286100300,0,0,3,8,3,2.5,1,2.0,2,980
4047200850,0,0,3,7,3,1.5,1,2.0,1,980
4019300195,0,0,3,10,3,3.0,1,2.0,1,981
7891600590,0,2,3,7,3,1.5,1,1.0,1,981
5249802424,0,0,5,6,2,1.0,1,1.0,1,981
9209900315,0,0,3,6,3,1.5,1,1.0,1,981
7237500590,0,0,3,11,4,5.25,1,2.0,2,980
3271800850,0,3,4,8,3,1.75,4,1.0,1,981
1023059511,0,0,3,8,4,2.5,1,2.0,3,980
4109600195,0,0,5,8,4,2.75,3,1.5,1,981
5100401468,0,0,3,6,2,1.0,2,1.0,1,981
1926069137,0,0,3,9,4,3.25,4,2.0,1,980
3828000405,0,0,4,5,3,1.0,1,1.5,1,980
7773800015,0,2,4,8,4,2.25,3,1.0,1,981
1084000107,0,0,5,8,4,2.25,4,1.0,1,981
7832800015,0,0,3,7,3,1.0,1,1.0,1,981
9829200590,0,2,5,8,3,2.75,1,1.5,1,981
8127700820,0,0,4,7,3,2.0,1,1.5,1,981
9547202265,0,0,5,8,3,3.25,2,2.0,1,981
7663700261,0,0,4,7,4,1.75,3,1.0,1,981
1445200110,0,0,3,7,2,1.5,2,2.0,2,981
1023059313,0,0,3,8,3,2.5,1,2.0,2,980
170000215,0,0,4,8,5,2.75,4,1.5,1,981
7550801220,0,0,4,6,2,1.0,1,1.5,1,981
7518501390,0,0,4,7,2,1.0,1,1.0,1,981
9407102460,0,0,3,7,3,1.75,1,1.0,1,980
8567300110,0,0,3,8,3,2.5,1,1.0,1,980
5029450110,0,0,4,7,3,1.5,3,1.0,1,980
7915100490,0,0,5,7,4,1.75,3,1.0,1,981
114101500,0,0,3,6,4,1.75,1,1.0,1,980
9274201807,0,0,3,8,3,2.5,1,2.5,2,981
7893206095,0,0,3,7,4,1.75,1,1.0,1,981
2770602265,0,0,4,7,3,2.0,3,1.0,1,981
5418200245,0,0,3,8,3,1.75,2,1.0,1,981
7228502150,0,0,3,7,4,1.0,1,1.5,1,981
7972601030,0,0,3,7,3,1.5,2,1.0,1,981
7853270940,0,0,3,7,3,2.5,1,2.0,2,980
5561401220,0,0,4,8,6,3.0,4,2.0,1,980
1336800015,0,0,3,10,4,3.25,2,2.5,1,981
8944750850,0,0,3,7,3,2.25,1,2.0,2,980
3362400590,0,0,5,7,4,2.0,3,1.5,1,981
6821100195,0,0,3,8,4,3.0,3,1.0,1,981
1827200265,1,4,3,12,2,2.75,1,2.0,1,981
5100401429,0,0,3,7,2,1.0,1,1.0,1,981
6116500028,0,0,4,7,3,1.75,1,1.0,1,981
2759800110,0,1,3,8,3,2.5,3,1.0,1,981
579000096,0,2,4,8,3,1.5,1,1.0,1,981
9169600096,0,2,3,8,2,1.5,3,1.0,1,981
1226059112,0,0,3,7,3,1.0,1,1.0,1,980
6021503830,0,0,3,7,4,1.0,4,1.0,1,981
3824100291,0,0,4,7,4,2.25,3,1.0,1,980
9264921030,0,0,3,8,3,2.5,1,2.0,1,980
8073000495,1,4,3,6,2,1.0,1,1.0,1,981
7129304105,0,1,3,7,4,2.0,3,1.0,1,981
525049085,0,0,5,7,3,1.75,3,1.0,1,981
6117500785,0,2,4,8,3,2.25,3,1.0,1,981
6115400008,0,2,3,8,4,1.75,3,1.0,1,981
4024101545,0,0,4,8,4,2.25,1,1.5,1,981
8651511220,0,0,3,8,3,2.5,1,2.0,1,980
5561301280,0,0,4,8,3,2.25,2,1.0,1,980
3629800100,0,0,3,9,3,2.5,1,2.0,2,980
6141100750,0,0,4,7,3,1.0,1,1.0,1,981
2770605065,0,0,3,7,2,1.0,1,1.0,1,981
2517100490,0,0,3,7,3,2.5,1,2.0,2,980
4083801785,0,0,3,7,2,1.0,1,1.0,1,981
4318200405,0,0,3,10,3,2.25,3,2.0,2,981
2329810590,0,0,3,7,3,2.5,1,2.0,1,980
2768301214,0,0,4,7,2,1.0,1,1.0,1,981
1931301105,0,0,3,7,3,2.0,1,2.0,2,981
3343903640,0,0,5,6,3,1.75,1,1.5,1,980
8813400245,0,0,4,8,3,1.75,1,1.5,1,981
3521049048,0,0,3,9,3,2.5,1,2.0,2,980
1118001645,0,0,4,9,3,3.25,1,2.0,1,981
2968801105,0,0,3,6,2,1.0,1,1.0,1,981
3524039209,0,3,3,9,4,2.75,4,1.0,1,981
952003480,0,2,3,6,4,1.0,3,1.0,1,981
2877102670,0,0,4,7,3,1.5,2,1.5,1,981
5014000100,0,0,4,7,4,2.0,3,1.0,1,981
7399301050,0,0,4,7,3,1.75,1,1.0,1,980
6979940100,0,0,3,9,5,2.5,1,2.0,2,980
8731982840,0,0,4,8,4,2.5,1,1.5,1,980
6909200037,0,0,3,7,2,1.5,1,2.0,2,981
1160000115,0,0,3,8,4,1.75,4,1.0,1,981
7893207665,0,0,3,7,3,1.0,1,1.0,1,981
8024201270,0,0,4,7,2,1.0,2,1.0,1,981
3800008,0,0,3,7,5,1.5,1,1.0,1,981
6788200931,0,0,4,7,2,1.0,3,1.0,1,981
723049596,0,0,1,6,2,1.0,1,1.0,1,981
7214711270,0,0,3,8,5,2.25,4,1.0,1,980
4136980090,0,3,3,10,4,4.25,4,2.0,2,980
9278200131,0,0,3,7,4,1.5,2,1.0,1,981
4046600750,0,0,3,7,3,1.75,1,1.0,1,980
9510970090,0,0,3,9,4,2.5,1,2.0,2,980
2594200375,0,0,5,7,3,1.75,1,1.0,1,981
1125069064,0,0,3,8,4,2.5,1,2.0,2,980
117000100,0,0,4,7,3,1.75,3,1.0,1,981
9212900820,0,0,3,7,2,2.0,1,1.0,1,981
3959400855,0,0,5,7,4,2.75,4,1.0,1,981
2028700265,0,0,2,7,2,1.75,2,1.0,1,981
3041700090,0,1,4,7,3,2.0,1,1.0,1,980
868001295,0,0,4,7,3,1.75,2,1.0,1,981
7853270740,0,0,3,8,5,3.25,3,2.0,2,980
5416500090,0,0,3,7,3,2.5,1,2.0,2,980
3574801110,0,0,3,7,4,2.75,3,1.0,1,980
624110930,0,0,3,10,3,3.5,1,2.0,1,980
5335700110,0,0,4,7,3,1.0,1,1.0,1,980
1176000964,0,0,4,7,4,1.75,1,1.5,1,981
7334602070,0,0,3,7,3,1.75,3,1.0,1,980
2420069251,0,0,5,3,1,0.75,1,1.0,1,980
7885800740,0,0,3,8,4,2.5,1,2.0,2,980
8082400076,0,0,4,9,4,2.25,2,2.0,1,981
1310980110,0,0,4,8,3,2.25,1,2.0,1,980
2354300740,0,0,5,7,3,1.0,1,1.0,1,980
3023049236,0,1,3,7,3,2.75,3,2.0,1,981
9808700405,0,2,3,10,3,2.5,1,2.0,1,980
2877102345,0,0,3,6,2,1.75,3,1.0,1,981
1924069058,0,0,5,9,4,3.25,4,2.0,1,980
9269260100,0,0,3,7,4,2.25,1,2.0,2,980
2877104265,0,2,5,8,4,2.75,3,1.5,1,981
3123039089,0,0,4,6,2,1.0,1,1.0,1,980
8576400110,0,0,5,8,6,2.5,4,1.0,1,981
7660600131,0,0,3,8,2,2.25,2,2.0,2,981
2296500131,0,2,4,9,5,4.0,4,2.0,1,980
1761300850,0,0,5,7,4,1.75,3,1.0,1,980
6083000037,0,0,3,6,2,1.0,1,1.0,1,981
5259800090,0,0,3,7,3,2.25,2,1.0,1,980
2968801366,0,0,4,7,3,2.75,1,2.0,1,981
2126059172,0,0,4,7,3,2.25,2,1.0,1,980
7334501250,0,0,4,7,3,2.5,3,1.0,1,980
1545805490,0,0,3,7,3,2.0,1,1.0,1,980
7518500855,0,0,4,7,4,2.0,1,1.5,1,981
4171200025,0,0,3,7,3,1.5,3,1.0,1,981
9818700215,0,0,3,6,5,2.0,3,1.5,1,981
798000535,0,0,3,6,3,1.0,1,1.5,1,981
3900100265,0,0,3,6,3,1.0,1,1.0,1,980
1951100110,0,0,4,7,3,1.75,3,1.0,1,980
7215420590,0,0,3,9,4,2.5,1,2.0,2,980
3343301910,1,4,5,8,5,4.5,1,2.0,1,980
9828702095,0,0,3,7,1,1.0,1,1.0,1,981
2917200645,0,0,4,6,4,1.75,4,1.0,1,981
6163900501,0,0,3,7,3,1.75,1,1.0,1,981
540100057,0,0,4,9,4,3.75,2,2.0,1,980
2652500300,0,0,5,9,4,3.75,3,1.5,1,981
1330300300,0,0,3,10,3,3.75,1,2.0,2,981
1137301780,0,0,3,9,3,2.5,1,2.0,1,980
9842300485,0,0,5,7,2,1.0,2,1.0,1,981
7224000315,0,0,4,5,3,1.0,1,1.0,1,980
6161000015,0,0,3,8,3,1.0,1,1.0,1,981
5207200195,0,0,3,7,4,2.5,1,2.0,1,981
9191201790,0,0,4,7,3,1.75,2,1.5,1,981
8731902680,0,0,4,8,3,2.25,2,1.0,1,980
9448300115,0,0,5,7,4,2.0,1,1.5,1,981
4045500625,0,0,3,10,3,3.25,1,2.0,2,980
5603700025,0,0,4,9,4,1.75,1,1.0,1,980
1266200015,0,0,4,7,3,1.0,1,1.0,1,980
952003350,0,2,3,6,3,1.75,2,1.0,1,981
2386000300,0,0,3,10,4,2.5,1,2.0,1,980
3625059143,0,1,4,8,3,2.25,1,2.0,1,980
8651500850,0,0,3,9,4,1.75,1,1.0,1,980
3359500110,0,0,5,7,2,2.25,3,2.0,1,981
818500490,0,0,3,7,2,2.5,1,2.0,1,980
3876311390,0,0,3,7,3,2.25,3,1.0,1,980
8085400490,0,0,3,9,5,2.5,1,2.0,2,980
2355010090,0,0,3,11,3,2.5,1,2.0,2,980
9550200265,0,0,3,7,3,1.0,1,1.0,1,981
8818400490,0,0,3,7,2,1.75,3,1.0,1,981
8964800025,0,3,4,9,5,3.75,1,1.5,1,980
2125059112,0,0,4,9,5,2.5,1,2.0,1,980
2028700535,0,0,3,8,4,3.0,3,2.0,1,981
4309710100,0,3,3,9,4,3.25,3,2.0,2,980
4364700805,0,0,3,6,1,1.0,1,1.0,2,981
3356407665,0,0,3,7,3,1.75,1,1.0,1,980
9238900855,0,3,3,7,2,1.0,1,1.0,1,981
1086100100,0,0,4,7,3,1.0,1,2.0,1,980
6121000110,0,0,3,7,3,1.5,1,1.0,1,981
8700100100,0,0,3,7,4,2.5,1,2.0,1,980
9417400215,0,0,4,6,2,1.0,1,1.0,1,981
7701961030,0,0,4,11,4,2.5,1,2.0,1,980
2149800148,0,0,4,7,3,2.0,3,1.0,1,980
686450490,0,0,3,8,3,2.0,1,1.0,1,980
9413400165,0,0,4,7,3,2.25,1,2.0,1,980
104550690,0,0,3,7,4,2.75,1,2.0,1,980
1995200245,0,0,3,7,4,2.5,1,2.0,1,981
7409700215,0,0,3,7,3,1.5,2,1.5,1,981
7409700215,0,0,3,7,3,1.5,2,1.5,1,981
1337800855,0,0,5,7,3,1.5,3,2.0,1,981
7015200615,0,2,3,8,4,2.25,2,1.5,1,981
8805400090,0,0,5,6,3,1.0,1,1.0,1,980
2391602350,0,0,3,7,1,1.0,1,1.0,1,981
844001140,0,0,5,5,3,1.0,1,1.0,1,980
5210200131,0,0,3,7,3,2.25,3,1.0,1,981
6893300110,0,0,3,8,3,2.5,1,2.0,2,980
1796351080,0,0,4,7,3,2.0,1,1.0,1,980
1938400300,0,0,3,8,4,2.25,4,1.0,1,980
2877101340,0,0,4,6,2,1.0,1,1.0,1,981
6084200100,0,0,3,7,3,2.5,1,2.0,2,980
7977201910,0,0,3,7,3,1.0,2,1.0,1,981
6638900115,0,0,3,5,2,1.0,1,1.0,1,981
2587920110,0,0,4,8,3,2.5,1,1.0,1,980
3438500714,0,0,3,7,4,2.5,3,1.0,1,981
726049184,0,0,5,6,2,1.0,1,1.0,1,981
2787720300,0,0,4,7,3,1.75,3,1.0,1,980
2821049048,0,0,4,8,4,4.25,1,2.0,1,980
3904901450,0,0,4,7,3,2.25,1,2.0,1,980
9829200495,0,4,4,8,4,2.5,2,2.0,1,981
1523089097,0,0,3,8,3,1.5,1,1.0,1,980
2724200705,0,0,3,7,2,1.0,1,1.0,1,981
8122600245,0,0,4,6,4,1.75,3,1.0,1,981
1323089184,0,0,4,7,3,2.5,3,1.0,1,980
2600300110,0,0,4,7,4,1.75,3,1.5,1,981
9485951030,0,0,4,9,5,3.0,1,1.5,1,980
4021700025,0,0,5,8,5,3.0,4,1.0,1,981
2473250850,0,0,5,7,4,2.0,3,1.0,1,980
9828702310,0,0,3,9,2,1.5,2,2.0,2,981
7523700245,0,0,4,7,3,1.0,2,1.0,1,980
1765100025,0,0,3,7,3,2.25,1,1.0,1,980
2011400405,0,0,4,7,5,1.75,2,1.0,1,981
3410600015,0,0,4,6,2,0.75,1,1.0,1,980
3276050110,0,0,3,9,2,1.75,1,2.0,1,980
7792000025,0,0,3,8,3,1.0,4,1.0,1,980
2810600015,0,0,3,7,2,1.0,1,1.0,1,981
8081900011,0,0,5,8,3,2.0,1,1.5,1,981
104550740,0,0,3,8,3,2.5,1,2.0,1,980
1959701745,0,0,5,10,6,2.25,4,2.5,1,981
8078520090,0,0,3,7,3,2.0,1,1.0,2,980
6403510090,0,0,3,8,4,2.5,1,2.0,2,980
2326300090,0,0,3,7,3,1.75,2,2.0,1,981
8078380090,0,0,3,8,3,2.0,1,1.0,1,980
7132300042,0,0,3,7,2,2.0,2,2.0,2,981
3861470110,0,0,3,11,4,3.5,1,2.0,2,980
2734101055,0,0,2,8,3,1.0,1,1.5,1,981
4039701080,0,4,3,9,5,3.5,4,1.0,1,980
464000600,0,2,3,10,3,2.5,1,3.0,1,981
5437400100,0,0,3,8,4,2.5,1,2.0,1,980
